order_id,order_date,customer_id,region,segment,product,category,quantity,unit_price,discount,revenue,profit
SO-000735,2024-11-27,CUST-00069,North America,Government,SF Training Bundle,Training,4,2534.53,0.15,8617.4,3633.88
SO-000736,2025-09-03,CUST-00377,EMEA,Mid-Market,SF Security Pro,Software,3,6852.95,0,20558.85,11578.34
SO-000737,2025-04-27,CUST-00121,LATAM,SMB,SF Data Connect,Software,20,6111.7,0.25,91675.5,59536.4
SO-000738,2026-04-09,CUST-00384,LATAM,SMB,SF Cloud Platform,Software,1,16669.75,0.1,15002.77,8301.26
SO-000739,2025-11-18,CUST-00203,APAC,Mid-Market,SF Data Connect,Software,5,6158.25,0.1,27712.12,17837.13
SO-000740,2024-06-22,CUST-00134,North America,Enterprise,SF Standard Support,Support,16,2032.38,0.2,26014.46,10959.32
SO-000741,2025-12-28,CUST-00163,EMEA,Mid-Market,SF Standard Support,Support,14,1606.57,0,22491.98,8932.57
SO-000742,2025-05-26,CUST-00066,EMEA,Mid-Market,SF Security Pro,Software,24,7473.79,0.05,170402.41,127530.46
SO-000743,2025-09-19,CUST-00135,APAC,SMB,SF Certification Prep,Training,3,904.58,0.05,2578.05,806.92
SO-000744,2025-05-18,CUST-00378,EMEA,SMB,SF Certification Prep,Training,2,915.03,0.25,1372.55,559.08
SO-000745,2024-02-24,CUST-00226,North America,Mid-Market,SF DevOps Toolkit,Software,5,3638.75,0,18193.75,11058.72
SO-000746,2025-12-23,CUST-00084,APAC,Mid-Market,SF Premium Support,Support,14,3185.31,0.2,35675.47,18590.5
SO-000747,2024-12-31,CUST-00227,North America,SMB,SF Training Bundle,Training,5,2389.34,0.05,11349.36,5097.77
SO-000748,2024-05-31,CUST-00444,North America,Enterprise,SF Analytics Suite,Software,12,8341.7,0.2,80080.32,41138.29
SO-000749,2026-02-06,CUST-00087,APAC,Mid-Market,SF Standard Support,Support,9,1834.15,0.1,14856.62,6587.56
SO-000750,2024-01-05,CUST-00498,EMEA,Enterprise,SF Standard Support,Support,25,1838.23,0.05,43657.96,17730.8
SO-000751,2025-05-25,CUST-00394,North America,Mid-Market,SF Migration Services,Services,1,24556.63,0,24556.63,7666.5
SO-000752,2024-05-04,CUST-00349,North America,Enterprise,SF AI Assistant,Software,12,12325.22,0.25,110926.98,80645.87
SO-000753,2024-01-30,CUST-00079,North America,SMB,SF Analytics Suite,Software,15,10442.49,0.1,140973.62,84946.2
SO-000754,2024-10-02,CUST-00490,North America,SMB,SF Implementation,Services,1,14232.42,0,14232.42,4317.47
SO-000755,2024-11-28,CUST-00232,EMEA,Mid-Market,SF Training Bundle,Training,5,2133.11,0.2,8532.44,3756.93
SO-000756,2024-11-26,CUST-00145,North America,SMB,SF Certification Prep,Training,1,965.83,0.05,917.54,367.44
SO-000757,2025-02-12,CUST-00048,North America,SMB,SF Security Pro,Software,6,7191.79,0.15,36678.13,21443.8
SO-000758,2024-08-01,CUST-00011,EMEA,SMB,SF Mobile Suite,Software,13,7045.01,0,91585.13,64071.27
SO-000759,2024-06-06,CUST-00335,APAC,Enterprise,SF Analytics Suite,Software,10,9473.91,0.05,90002.15,64537.37
SO-000760,2025-12-02,CUST-00159,North America,Government,SF Implementation,Services,2,14365.7,0,28731.4,7617.23
SO-000761,2025-05-16,CUST-00103,APAC,SMB,SF Premium Support,Support,13,3574.55,0.1,41822.24,20967.35
SO-000762,2025-03-08,CUST-00388,North America,Mid-Market,SF Certification Prep,Training,3,930.74,0.05,2652.61,968.74
SO-000763,2025-06-09,CUST-00021,North America,Enterprise,SF Data Connect,Software,15,5685.83,0.1,76758.71,52727.98
SO-000764,2025-05-22,CUST-00477,North America,Mid-Market,SF Standard Support,Support,21,1879.5,0,39469.5,20277.86
SO-000765,2026-03-31,CUST-00041,APAC,Enterprise,SF Premium Support,Support,10,3220.5,0,32205.0,20395.38
SO-000766,2024-09-11,CUST-00431,APAC,Mid-Market,SF Standard Support,Support,14,1689.56,0,23653.84,9604.56
SO-000767,2025-06-09,CUST-00024,APAC,Mid-Market,SF Analytics Suite,Software,17,9286.0,0,157862.0,105732.49
SO-000768,2026-04-12,CUST-00292,EMEA,Enterprise,SF Security Pro,Software,12,7226.37,0,86716.44,53644.48
SO-000769,2026-01-28,CUST-00059,North America,Mid-Market,SF Migration Services,Services,4,19885.04,0,79540.16,21391.82
SO-000770,2025-03-02,CUST-00043,North America,SMB,SF Training Bundle,Training,3,2266.04,0.15,5778.4,2493.21
SO-000771,2025-09-30,CUST-00231,North America,SMB,SF Certification Prep,Training,3,857.16,0.2,2057.18,909.28
SO-000772,2024-07-08,CUST-00109,North America,Enterprise,SF Analytics Suite,Software,24,10874.23,0,260981.52,175864.45
SO-000773,2025-07-01,CUST-00223,EMEA,Mid-Market,SF Cloud Platform,Software,1,17432.64,0,17432.64,11647.36
SO-000774,2025-12-09,CUST-00236,APAC,Enterprise,SF AI Assistant,Software,22,13676.89,0.1,270802.42,166051.93
SO-000775,2026-04-12,CUST-00317,APAC,Enterprise,SF Implementation,Services,3,15857.98,0.25,35680.46,11106.09
SO-000776,2024-11-05,CUST-00412,APAC,Mid-Market,SF Analytics Suite,Software,5,8460.07,0,42300.35,30464.28
SO-000777,2024-07-11,CUST-00357,North America,SMB,SF Cloud Platform,Software,7,17898.03,0,125286.21,66850.04
SO-000778,2025-10-03,CUST-00432,North America,Enterprise,SF Certification Prep,Training,5,816.55,0,4082.75,1521.58
SO-000779,2025-03-08,CUST-00243,EMEA,Mid-Market,SF Cloud Platform,Software,4,16196.97,0,64787.88,44272.43
SO-000780,2025-05-11,CUST-00494,APAC,Enterprise,SF Premium Support,Support,1,3988.58,0.1,3589.72,1580.8
SO-000781,2026-04-29,CUST-00292,EMEA,Enterprise,SF AI Assistant,Software,2,11401.86,0,22803.72,16657.65
SO-000782,2025-03-01,CUST-00222,EMEA,Enterprise,SF Premium Support,Support,24,3684.95,0.15,75172.98,49594.04
SO-000783,2025-05-14,CUST-00019,North America,Enterprise,SF AI Assistant,Software,16,12048.08,0.15,163853.89,124359.58
SO-000784,2026-04-16,CUST-00464,North America,SMB,SF Premium Support,Support,8,3831.43,0.05,29118.87,14590.05
SO-000785,2025-07-20,CUST-00162,LATAM,Enterprise,SF Analytics Suite,Software,9,10619.7,0.05,90798.43,55281.25
SO-000786,2025-09-29,CUST-00254,North America,Mid-Market,SF Migration Services,Services,3,21658.95,0.05,61728.01,14456.7
SO-000787,2024-07-15,CUST-00372,EMEA,SMB,SF Premium Support,Support,12,3533.16,0.05,40278.02,22016.21
SO-000788,2024-12-13,CUST-00351,EMEA,Enterprise,SF Implementation,Services,4,13340.21,0,53360.84,16899.79
SO-000789,2025-03-02,CUST-00492,APAC,Enterprise,SF Migration Services,Services,3,23953.42,0.15,61081.22,20564.81
SO-000790,2024-07-31,CUST-00319,EMEA,Mid-Market,SF Security Pro,Software,23,8383.26,0.1,173533.48,86238.57
SO-000791,2024-06-09,CUST-00103,APAC,SMB,SF Implementation,Services,4,13204.07,0.05,50175.47,18016.26
SO-000792,2024-08-28,CUST-00156,EMEA,Government,SF DevOps Toolkit,Software,18,3629.28,0,65327.04,48426.57
SO-000793,2025-11-24,CUST-00183,North America,Mid-Market,SF Mobile Suite,Software,6,7139.5,0.2,34269.6,15948.74
SO-000794,2024-12-11,CUST-00033,North America,SMB,SF AI Assistant,Software,4,12423.23,0,49692.92,26229.47
SO-000795,2024-12-14,CUST-00133,North America,Enterprise,SF Certification Prep,Training,3,972.73,0.15,2480.46,970.86
SO-000796,2024-06-03,CUST-00459,APAC,Mid-Market,SF Training Bundle,Training,5,2475.09,0,12375.45,3589.93
SO-000797,2025-03-24,CUST-00485,EMEA,Enterprise,SF Certification Prep,Training,4,1024.91,0.15,3484.69,1654.99
SO-000798,2025-09-17,CUST-00401,EMEA,SMB,SF Implementation,Services,1,16456.25,0,16456.25,3716.01
SO-000799,2024-04-30,CUST-00323,North America,Enterprise,SF DevOps Toolkit,Software,12,3767.86,0,45214.32,27060.47
SO-000800,2025-05-25,CUST-00260,North America,Enterprise,SF Training Bundle,Training,1,2151.09,0.05,2043.54,906.99
SO-000801,2024-07-25,CUST-00063,APAC,Enterprise,SF Premium Support,Support,14,3890.76,0,54470.64,33476.22
SO-000802,2024-12-15,CUST-00243,EMEA,Mid-Market,SF Security Pro,Software,17,7030.75,0,119522.75,82164.71
SO-000803,2025-01-04,CUST-00213,North America,Enterprise,SF Migration Services,Services,2,19700.63,0.15,33491.07,9151.71
SO-000804,2024-05-21,CUST-00117,EMEA,Mid-Market,SF Certification Prep,Training,4,876.62,0.05,3331.16,1238.36
SO-000805,2025-06-12,CUST-00437,North America,Enterprise,SF Certification Prep,Training,3,1019.81,0.05,2906.46,1261.49
SO-000806,2026-04-05,CUST-00368,APAC,SMB,SF Standard Support,Support,3,1575.78,0,4727.34,3096.57
SO-000807,2025-03-20,CUST-00085,APAC,Mid-Market,SF Cloud Platform,Software,13,19399.64,0.1,226975.79,150593.07
SO-000808,2025-08-11,CUST-00463,North America,Mid-Market,SF Cloud Platform,Software,21,20592.25,0.15,367571.66,271870.46
SO-000809,2024-10-29,CUST-00499,LATAM,Mid-Market,SF AI Assistant,Software,13,13388.82,0.15,147946.46,109318.02
SO-000810,2026-01-30,CUST-00370,EMEA,Mid-Market,SF Data Connect,Software,12,4602.8,0,55233.6,34605.64
SO-000811,2024-05-30,CUST-00472,EMEA,Government,SF Training Bundle,Training,4,2361.26,0,9445.04,3673.03
SO-000812,2025-09-25,CUST-00404,North America,Mid-Market,SF Migration Services,Services,4,23303.31,0.2,74570.59,24402.07
SO-000813,2026-03-05,CUST-00208,North America,Mid-Market,SF DevOps Toolkit,Software,10,3676.19,0.05,34923.81,20316.85
SO-000814,2026-01-27,CUST-00369,APAC,Mid-Market,SF Mobile Suite,Software,17,7459.25,0,126807.25,61522.61
SO-000815,2024-11-15,CUST-00283,North America,Enterprise,SF Standard Support,Support,11,1938.81,0,21326.91,8374.44
SO-000816,2025-07-06,CUST-00408,EMEA,Enterprise,SF Implementation,Services,3,13836.03,0.15,35281.88,11254.09
SO-000817,2024-04-23,CUST-00259,APAC,Enterprise,SF Training Bundle,Training,1,2645.94,0,2645.94,1009.43
SO-000818,2024-02-18,CUST-00064,APAC,Enterprise,SF Certification Prep,Training,1,886.16,0.1,797.54,224.14
SO-000819,2024-08-29,CUST-00174,North America,Enterprise,SF Certification Prep,Training,5,917.71,0.2,3670.84,1488.71
SO-000820,2025-09-01,CUST-00274,APAC,Mid-Market,SF DevOps Toolkit,Software,12,3946.99,0.1,42627.49,30687.56
SO-000821,2025-11-19,CUST-00294,North America,Enterprise,SF Mobile Suite,Software,23,6261.45,0.15,122411.35,59883.48
SO-000822,2025-08-19,CUST-00265,EMEA,SMB,SF DevOps Toolkit,Software,25,4025.2,0,100630.0,69060.67
SO-000823,2025-02-25,CUST-00425,EMEA,Government,SF Analytics Suite,Software,3,8252.25,0.2,19805.4,12076.98
SO-000824,2024-03-20,CUST-00229,EMEA,Enterprise,SF Data Connect,Software,22,5442.53,0.1,107762.09,67206.6
SO-000825,2024-09-27,CUST-00203,APAC,Mid-Market,SF Implementation,Services,4,15614.08,0.3,43719.42,13699.6
SO-000826,2025-05-16,CUST-00486,North America,Mid-Market,SF Training Bundle,Training,4,2633.14,0,10532.56,3216.9
SO-000827,2025-04-13,CUST-00365,North America,Government,SF Mobile Suite,Software,23,6525.71,0.05,142586.76,97059.23
SO-000828,2025-04-29,CUST-00234,APAC,SMB,SF Cloud Platform,Software,24,16146.93,0.1,348773.69,263167.76
SO-000829,2025-09-08,CUST-00061,EMEA,Government,SF AI Assistant,Software,4,10635.12,0.1,38286.43,17921.56
SO-000830,2024-04-30,CUST-00079,North America,SMB,SF Data Connect,Software,10,6195.45,0,61954.5,37973.51
SO-000831,2024-05-26,CUST-00406,LATAM,Enterprise,SF Mobile Suite,Software,19,6347.43,0.25,90450.88,50125.91
SO-000832,2024-08-08,CUST-00146,North America,Mid-Market,SF Mobile Suite,Software,24,6478.15,0,155475.6,88358.48
SO-000833,2024-02-15,CUST-00446,North America,Enterprise,SF AI Assistant,Software,16,12263.01,0.1,176587.34,132015.52
SO-000834,2025-01-21,CUST-00401,EMEA,SMB,SF Premium Support,Support,24,3960.38,0,95049.12,40214.68
SO-000835,2025-04-16,CUST-00326,North America,Enterprise,SF Certification Prep,Training,4,945.15,0,3780.6,1608.92
SO-000836,2026-03-30,CUST-00046,APAC,Enterprise,SF Implementation,Services,5,14593.33,0,72966.65,19650.62
SO-000837,2024-02-16,CUST-00277,North America,Mid-Market,SF Migration Services,Services,4,23557.02,0.1,84805.27,28824.72
SO-000838,2024-01-26,CUST-00363,APAC,Enterprise,SF Implementation,Services,3,15274.7,0,45824.1,13467.84
SO-000839,2025-09-25,CUST-00099,LATAM,Enterprise,SF Standard Support,Support,19,1939.11,0.25,27632.32,14603.19
SO-000840,2025-05-02,CUST-00385,APAC,Mid-Market,SF Standard Support,Support,1,1594.95,0.25,1196.21,519.67
SO-000841,2024-10-08,CUST-00010,APAC,Mid-Market,SF Certification Prep,Training,2,831.23,0.15,1413.09,646.53
SO-000842,2024-03-27,CUST-00228,APAC,Enterprise,SF Certification Prep,Training,5,928.85,0.05,4412.04,1275.07
SO-000843,2024-01-24,CUST-00442,North America,Mid-Market,SF Data Connect,Software,14,4882.42,0,68353.88,42828.36
SO-000844,2024-09-20,CUST-00196,North America,Enterprise,SF Analytics Suite,Software,4,10867.39,0.05,41296.08,22619.49
SO-000845,2024-09-18,CUST-00094,APAC,SMB,SF Certification Prep,Training,1,806.64,0.25,604.98,251.5
SO-000846,2025-09-21,CUST-00031,EMEA,Enterprise,SF Data Connect,Software,6,4634.02,0,27804.12,16174.5
SO-000847,2024-05-25,CUST-00164,APAC,Enterprise,SF AI Assistant,Software,11,11128.56,0.25,91810.62,68613.56
SO-000848,2024-07-26,CUST-00027,EMEA,Government,SF DevOps Toolkit,Software,25,4322.23,0,108055.75,67027.19
SO-000849,2025-01-29,CUST-00259,APAC,Enterprise,SF Analytics Suite,Software,9,8247.8,0.05,70518.69,41415.62
SO-000850,2024-01-30,CUST-00248,North America,Mid-Market,SF AI Assistant,Software,21,11041.47,0.2,185496.7,100627.68
SO-000851,2025-08-23,CUST-00494,APAC,Enterprise,SF Migration Services,Services,1,20325.69,0.1,18293.12,5996.16
SO-000852,2025-08-04,CUST-00156,EMEA,Government,SF AI Assistant,Software,15,10502.07,0.1,141777.95,73883.82
SO-000853,2024-05-25,CUST-00496,North America,Mid-Market,SF Data Connect,Software,18,6186.2,0.15,94648.86,59600.3
SO-000854,2025-07-22,CUST-00217,EMEA,Enterprise,SF Premium Support,Support,2,3061.08,0.05,5816.05,3565.69
SO-000855,2025-10-30,CUST-00149,North America,SMB,SF Mobile Suite,Software,1,5642.34,0.25,4231.76,2301.33
SO-000856,2025-11-27,CUST-00129,APAC,Mid-Market,SF AI Assistant,Software,12,13232.78,0,158793.36,115636.88
SO-000857,2024-02-16,CUST-00145,North America,SMB,SF Mobile Suite,Software,24,6566.47,0,157595.28,76300.92
SO-000858,2024-05-05,CUST-00358,EMEA,Enterprise,SF Mobile Suite,Software,24,6610.13,0,158643.12,94454.18
SO-000859,2025-05-31,CUST-00313,EMEA,SMB,SF Certification Prep,Training,3,1003.66,0.25,2258.24,919.18
SO-000860,2025-12-25,CUST-00386,APAC,Enterprise,SF Premium Support,Support,9,3325.6,0.3,20951.28,10034.58
SO-000861,2025-09-05,CUST-00236,APAC,Enterprise,SF Data Connect,Software,1,6070.71,0,6070.71,4581.77
SO-000862,2025-05-02,CUST-00312,EMEA,Enterprise,SF Cloud Platform,Software,1,18932.61,0.05,17985.98,13416.86
SO-000863,2025-05-15,CUST-00361,North America,Enterprise,SF Certification Prep,Training,4,910.3,0.15,3095.02,1268.4
SO-000864,2025-07-05,CUST-00040,North America,Enterprise,SF Cloud Platform,Software,22,17703.95,0,389486.9,300260.39
SO-000865,2026-04-27,CUST-00193,EMEA,SMB,SF Implementation,Services,3,14490.38,0.2,34776.91,11538.3
SO-000866,2024-05-07,CUST-00005,North America,Mid-Market,SF Premium Support,Support,12,4071.15,0.05,46411.11,20695.56
SO-000867,2026-02-15,CUST-00011,EMEA,SMB,SF Security Pro,Software,22,8786.07,0.05,183628.86,88920.28
SO-000868,2025-10-02,CUST-00315,North America,Enterprise,SF Security Pro,Software,23,7147.49,0.3,115074.59,88535.09
SO-000869,2024-10-14,CUST-00019,North America,Enterprise,SF Premium Support,Support,23,3823.53,0,87941.19,38599.49
SO-000870,2025-10-15,CUST-00421,APAC,Enterprise,SF AI Assistant,Software,4,13331.7,0.1,47994.12,29542.96
SO-000871,2024-07-17,CUST-00283,North America,Enterprise,SF Migration Services,Services,5,23136.36,0.1,104113.62,24605.1
SO-000872,2024-05-11,CUST-00302,APAC,SMB,SF Training Bundle,Training,1,2131.75,0.25,1598.81,721.22
SO-000873,2025-06-19,CUST-00452,EMEA,Enterprise,SF Training Bundle,Training,3,2178.13,0.1,5880.95,2813.39
SO-000874,2025-11-25,CUST-00355,EMEA,Mid-Market,SF Standard Support,Support,20,1666.58,0.1,29998.44,15294.1
SO-000875,2025-03-13,CUST-00481,North America,Mid-Market,SF Migration Services,Services,1,24335.47,0,24335.47,8192.57
SO-000876,2024-10-07,CUST-00209,North America,Mid-Market,SF Analytics Suite,Software,22,9552.14,0.05,199639.73,124397.21
SO-000877,2026-01-08,CUST-00023,EMEA,SMB,SF DevOps Toolkit,Software,2,3920.2,0.05,7448.38,4475.58
SO-000878,2025-02-05,CUST-00003,EMEA,Mid-Market,SF DevOps Toolkit,Software,11,3673.08,0.1,36363.49,16845.24
SO-000879,2024-08-19,CUST-00378,EMEA,SMB,SF Training Bundle,Training,4,2729.6,0.2,8734.72,2789.65
SO-000880,2024-11-14,CUST-00169,North America,Enterprise,SF Analytics Suite,Software,21,9857.09,0,206998.89,123243.7
SO-000881,2025-08-29,CUST-00013,North America,Enterprise,SF Certification Prep,Training,3,991.94,0,2975.82,1115.09
SO-000882,2024-12-14,CUST-00491,EMEA,Mid-Market,SF Cloud Platform,Software,11,18106.25,0,199168.75,95341.29
SO-000883,2025-09-26,CUST-00308,North America,Mid-Market,SF Premium Support,Support,25,3163.32,0.05,75128.85,31503.57
SO-000884,2024-03-03,CUST-00499,LATAM,Mid-Market,SF Cloud Platform,Software,13,16991.71,0.2,176713.78,84139.47
SO-000885,2024-03-04,CUST-00066,EMEA,Mid-Market,SF Certification Prep,Training,4,779.79,0.1,2807.24,1028.48
SO-000886,2025-11-24,CUST-00053,EMEA,Enterprise,SF Cloud Platform,Software,18,15581.9,0.2,224379.36,131384.66
SO-000887,2026-02-09,CUST-00317,APAC,Enterprise,SF AI Assistant,Software,8,13312.5,0.15,90525.0,59547.58
SO-000888,2025-01-28,CUST-00233,LATAM,Mid-Market,SF Premium Support,Support,14,4010.33,0.1,50530.16,24173.35
SO-000889,2025-11-22,CUST-00481,North America,Mid-Market,SF Certification Prep,Training,1,887.6,0,887.6,282.7
SO-000890,2024-01-13,CUST-00053,EMEA,Enterprise,SF Implementation,Services,1,15417.99,0.2,12334.39,4263.45
SO-000891,2025-10-14,CUST-00065,North America,Enterprise,SF Standard Support,Support,9,1721.91,0.05,14722.33,8181.7
SO-000892,2024-09-05,CUST-00096,APAC,SMB,SF Mobile Suite,Software,2,5642.96,0,11285.92,6733.75
SO-000893,2025-10-29,CUST-00492,APAC,Enterprise,SF Certification Prep,Training,3,849.02,0.2,2037.65,886.58
SO-000894,2025-04-25,CUST-00076,EMEA,SMB,SF Security Pro,Software,20,7432.39,0.05,141215.41,64623.93
SO-000895,2025-11-04,CUST-00301,EMEA,SMB,SF Migration Services,Services,2,19078.3,0.05,36248.77,12153.35
SO-000896,2024-02-25,CUST-00440,EMEA,SMB,SF AI Assistant,Software,12,10903.47,0,130841.64,98165.59
SO-000897,2024-03-11,CUST-00403,APAC,SMB,SF Data Connect,Software,7,5671.93,0.1,35733.16,27661.93
SO-000898,2025-12-10,CUST-00308,North America,Mid-Market,SF Data Connect,Software,19,5507.08,0,104634.52,57798.04
SO-000899,2024-06-15,CUST-00169,North America,Enterprise,SF Analytics Suite,Software,15,10571.9,0.2,126862.8,78170.0
SO-000900,2024-01-04,CUST-00472,EMEA,Government,SF Migration Services,Services,2,23275.26,0.05,44222.99,10700.67
SO-000901,2026-01-22,CUST-00247,APAC,Enterprise,SF Certification Prep,Training,3,982.96,0.05,2801.44,1008.69
SO-000902,2024-01-07,CUST-00423,North America,SMB,SF Data Connect,Software,1,4709.44,0,4709.44,2319.1
SO-000903,2025-03-26,CUST-00149,North America,SMB,SF DevOps Toolkit,Software,21,4307.96,0.15,76897.09,36085.43
SO-000904,2024-07-22,CUST-00016,EMEA,Enterprise,SF DevOps Toolkit,Software,10,3789.42,0.2,30315.36,20875.82
SO-000905,2025-07-21,CUST-00174,North America,Enterprise,SF DevOps Toolkit,Software,6,3816.94,0,22901.64,12368.75
SO-000906,2024-01-22,CUST-00052,EMEA,SMB,SF Migration Services,Services,2,21200.89,0.15,36041.51,8168.64
SO-000907,2024-08-03,CUST-00480,North America,Mid-Market,SF Security Pro,Software,15,7191.95,0.15,91697.36,61418.46
SO-000908,2025-06-23,CUST-00482,APAC,Mid-Market,SF Certification Prep,Training,5,1003.05,0.2,4012.2,1175.88
SO-000909,2024-05-13,CUST-00074,APAC,SMB,SF Certification Prep,Training,2,816.75,0.05,1551.82,550.66
SO-000910,2025-03-15,CUST-00307,EMEA,Mid-Market,SF Migration Services,Services,2,24778.69,0.15,42123.77,12557.05
SO-000911,2025-07-02,CUST-00438,North America,Mid-Market,SF Security Pro,Software,5,7396.77,0,36983.85,26390.71
SO-000912,2024-05-09,CUST-00447,LATAM,Government,SF Standard Support,Support,19,2008.35,0,38158.65,15545.34
SO-000913,2026-03-20,CUST-00241,EMEA,SMB,SF Migration Services,Services,5,19128.16,0.05,90858.76,29319.78
SO-000914,2026-02-08,CUST-00331,EMEA,Enterprise,SF Standard Support,Support,12,1799.24,0.05,20511.34,9712.15
SO-000915,2025-06-22,CUST-00192,EMEA,SMB,SF Training Bundle,Training,4,2555.27,0.05,9710.03,3239.92
SO-000916,2025-10-15,CUST-00206,North America,Mid-Market,SF Certification Prep,Training,5,940.43,0,4702.15,2158.18
SO-000917,2024-08-28,CUST-00232,EMEA,Mid-Market,SF AI Assistant,Software,7,11301.6,0.2,63288.96,40548.94
SO-000918,2025-01-18,CUST-00479,North America,Enterprise,SF Security Pro,Software,18,6828.34,0.15,104473.6,57553.52
SO-000919,2024-12-26,CUST-00266,APAC,Enterprise,SF DevOps Toolkit,Software,19,3621.84,0.05,65374.21,36892.08
SO-000920,2025-04-23,CUST-00231,North America,SMB,SF AI Assistant,Software,14,11523.04,0.05,153256.43,83330.32
SO-000921,2024-07-02,CUST-00013,North America,Enterprise,SF Premium Support,Support,8,3346.87,0,26774.96,16946.03
